verdict	only_hist	only_disk	disk_size	hist_size	rel_path	snapshot	strategy	hist_uri
PURE_REGRESSION	130	0	25983	259823	CaseCrack/tools/burp_enterprise/caap/exploitation_engine.py	C:\Users\ya754\AppData\Roaming\Code\User\History\b4f408b\WYFs.py	basename	file:///c%3A/Users/ya754/Shopigy/tools/burp_enterprise/exploitation_engine.py
PURE_REGRESSION	118	0	45257	179609	CaseCrack/tools/burp_enterprise/intel/vulnerability_intelligence.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-4ee3b7d0\6c9f.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/vulnerability_intelligence.py
PURE_REGRESSION	5	0	147393	166649	CaseCrack/tools/burp_enterprise/agents/agent_loop.py	C:\Users\ya754\AppData\Roaming\Code\User\History\11489f5d\uII7.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/agents/agent_loop.py
PURE_REGRESSION	4	0	130538	149708	CaseCrack/tools/burp_enterprise/agents/copilot_loop.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-1de60ddc\f2sP.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/agents/copilot_loop.py
PURE_REGRESSION	9	0	99637	113895	CaseCrack/tools/burp_enterprise/agents/agent_memory.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-a91aa0\2Uay.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/agents/agent_memory.py
PURE_REGRESSION	15	0	95494	106449	CaseCrack/tools/burp_enterprise/event_bus.py	C:\Users\ya754\AppData\Roaming\Code\User\History\b1c61c1\BKtK.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/event_bus.py
PURE_REGRESSION	7	0	88501	98554	CaseCrack/tools/burp_enterprise/agents/goal_planner.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-33a92214\ztB6.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/goal_planner.py
PURE_REGRESSION	7	0	66228	82689	CaseCrack/tools/burp_enterprise/agents/attack_reasoning.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-1337ca8c\wOmy.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/agents/attack_reasoning.py
PURE_REGRESSION	11	0	60382	76280	CaseCrack/tools/burp_enterprise/pipeline/full_scan_orchestrator.py	C:\Users\ya754\AppData\Roaming\Code\User\History\c954133\ebuE.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/pipeline/full_scan_orchestrator.py
PURE_REGRESSION	4	0	65927	73527	CaseCrack/tools/burp_enterprise/agents/agent_sessions.py	C:\Users\ya754\AppData\Roaming\Code\User\History\320c31c4\bgk7.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/agents/agent_sessions.py
PURE_REGRESSION	22	0	22974	72825	CaseCrack/tools/burp_enterprise/testing_tools/racer.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-2fa5a1e5\FeC9.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/racer.py
PURE_REGRESSION	5	0	47924	58632	CaseCrack/tools/burp_enterprise/agents/cognitive_bridge.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-1204b413\D4ef.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/agents/cognitive_bridge.py
PURE_REGRESSION	5	0	47018	57170	CaseCrack/tools/burp_enterprise/misc/safety_guardrails.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-728031cd\tOze.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/safety_guardrails.py
PURE_REGRESSION	24	0	48163	54684	CaseCrack/tests/test_agent_loop.py	C:\Users\ya754\AppData\Roaming\Code\User\History\178e9471\umdl.py	basename	file:///c%3A/Users/ya754/Shopigy/tests/test_agent_loop.py
PURE_REGRESSION	5	0	42443	47632	CaseCrack/tools/burp_enterprise/network/network_safety.py	C:\Users\ya754\AppData\Roaming\Code\User\History\1271bcaf\Sq7W.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/network_safety.py
PURE_REGRESSION	4	0	26789	32319	CaseCrack/tools/burp_enterprise/agents/rl_reward_engine.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-7ef6de72\8Rw0.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/agents/rl_reward_engine.py
PURE_REGRESSION	8	0	2779	21367	CaseCrack/tools/burp_enterprise/scanners/finding_enrichment.py	C:\Users\ya754\AppData\Roaming\Code\User\History\2bcaa319\wnTh.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/finding_enrichment.py
PURE_REGRESSION	18	0	9694	12089	CaseCrack/tests/test_injection.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-7288a298\yxF3.py	basename	file:///c%3A/Users/ya754/Shopigy/tests/test_injection.py
REFACTORED	172	17	8327	260585	CaseCrack/grpc/testserver/server.py	C:\Users\ya754\AppData\Roaming\Code\User\History\370374e4\h6DS.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/recon_dashboard/server.py
REFACTORED	34	1	183890	260480	CaseCrack/tools/burp_enterprise/cli/_parsers/recon.py	C:\Users\ya754\AppData\Roaming\Code\User\History\6bdf4bbb\HG3v.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/cli/commands/recon.py
REFACTORED	99	12	26973	259339	CaseCrack/tools/burp_enterprise/graph/runner.py	C:\Users\ya754\AppData\Roaming\Code\User\History\3f9221d7\W4Eh.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/recon_dashboard/runner.py
REFACTORED	99	9	14608	259339	CaseCrack/tools/burp_enterprise/graph/multi_agent/runner.py	C:\Users\ya754\AppData\Roaming\Code\User\History\3f9221d7\W4Eh.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/recon_dashboard/runner.py
REFACTORED	99	8	13469	259339	CaseCrack/tools/burp_enterprise/graph/reasoning/runner.py	C:\Users\ya754\AppData\Roaming\Code\User\History\3f9221d7\W4Eh.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/recon_dashboard/runner.py
REFACTORED	48	57	71924	257834	CaseCrack/tools/burp_enterprise/agents/llm_bridge.py	C:\Users\ya754\AppData\Roaming\Code\User\History\6532e0c0\wbiO.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/agents/llm_bridge.py
REFACTORED	56	1	2651	255979	CaseCrack/tools/burp_enterprise/cli/_parsers/recon_dashboard.py	C:\Users\ya754\AppData\Roaming\Code\User\History\417a6ff8\jP7o.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/recon_dashboard.py
REFACTORED	41	15	9886	222971	CaseCrack/tools/burp_enterprise/graph/state.py	C:\Users\ya754\AppData\Roaming\Code\User\History\4034c236\fh33.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/recon_dashboard/state.py
REFACTORED	41	10	10395	222971	CaseCrack/tools/burp_enterprise/graph/multi_agent/state.py	C:\Users\ya754\AppData\Roaming\Code\User\History\4034c236\fh33.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/recon_dashboard/state.py
REFACTORED	41	9	7789	222971	CaseCrack/tools/burp_enterprise/graph/reasoning/state.py	C:\Users\ya754\AppData\Roaming\Code\User\History\4034c236\fh33.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/recon_dashboard/state.py
REFACTORED	354	42	41591	199833	CaseCrack/tools/burp_enterprise/swarm/agent_roles.py	C:\Users\ya754\AppData\Roaming\Code\User\History\6c2949d9\IwkQ.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/agent_roles.py
REFACTORED	3	14	48081	174682	CaseCrack/tools/burp_enterprise/mcp/mcp_server.py	C:\Users\ya754\AppData\Roaming\Code\User\History\7a52a48a\dWOx.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/mcp_server.py
REFACTORED	66	10	109085	161727	CaseCrack/tools/burp_enterprise/discovery_pkg/subdomain.py	C:\Users\ya754\AppData\Roaming\Code\User\History\15373578\dYf9.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/subdomain.py
REFACTORED	129	30	23200	142954	CaseCrack/tools/burp_enterprise/testing_tools/sequencer.py	C:\Users\ya754\AppData\Roaming\Code\User\History\6c400f9\j8ei.py	basename	file:///c%3A/Users/ya754/Desktop/Burp%20Suite%20Killer/Burp%20Suite%20Killer/burp_suite_killer/core/sequencer.py
REFACTORED	12	1	24651	126036	CaseCrack/tools/burp_enterprise/cli/_parsers/intel.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-427ea40c\8bkb.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/cli/commands/intel.py
REFACTORED	14	9	22591	123844	CaseCrack/tools/burp_enterprise/secrets/secret_patterns.py	C:\Users\ya754\AppData\Roaming\Code\User\History\66332e6a\9mSv.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/secret_patterns.py
REFACTORED	108	1	8739	122958	CaseCrack/tools/burp_enterprise/secrets/crawl_secrets_pipeline.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-636a6de4\Hnic.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/crawl_secrets_pipeline.py
REFACTORED	20	25	37689	115006	CaseCrack/tools/burp_enterprise/scanners/injection.py	C:\Users\ya754\AppData\Roaming\Code\User\History\5da95ad3\OWpb.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/cli/commands/injection.py
REFACTORED	20	1	17183	115006	CaseCrack/tools/burp_enterprise/cli/_parsers/injection.py	C:\Users\ya754\AppData\Roaming\Code\User\History\5da95ad3\OWpb.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/cli/commands/injection.py
REFACTORED	111	15	10857	106655	CaseCrack/tools/burp_enterprise/cli/commands/dynamic_chain.py	C:\Users\ya754\AppData\Roaming\Code\User\History\41fa8fda\REq3.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/exploit_chains/dynamic_chain.py
REFACTORED	111	1	6354	106655	CaseCrack/tools/burp_enterprise/cli/_parsers/dynamic_chain.py	C:\Users\ya754\AppData\Roaming\Code\User\History\41fa8fda\REq3.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/exploit_chains/dynamic_chain.py
REFACTORED	17	4	49678	104139	CaseCrack/tools/burp_enterprise/discovery_pkg/smart_wordlists.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-7d6d08b9\z8J4.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/smart_wordlists.py
REFACTORED	111	2	12377	102814	CaseCrack/tools/burp_enterprise/cli/commands/evolutionary_fuzzer.py	C:\Users\ya754\AppData\Roaming\Code\User\History\ddbd54e\bluh.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/evolutionary_fuzzer.py
REFACTORED	111	1	6102	102814	CaseCrack/tools/burp_enterprise/cli/_parsers/evolutionary_fuzzer.py	C:\Users\ya754\AppData\Roaming\Code\User\History\ddbd54e\bluh.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/evolutionary_fuzzer.py
REFACTORED	25	55	27772	101963	CaseCrack/tools/burp_enterprise/core.py	C:\Users\ya754\AppData\Roaming\Code\User\History\35aa2e85\2TtJ.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/cli/commands/core.py
REFACTORED	25	1	32369	101963	CaseCrack/tools/burp_enterprise/cli/_parsers/core.py	C:\Users\ya754\AppData\Roaming\Code\User\History\35aa2e85\2TtJ.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/cli/commands/core.py
REFACTORED	44	7	19645	101105	CaseCrack/tools/burp_enterprise/secrets/secret_verifier.py	C:\Users\ya754\AppData\Roaming\Code\User\History\3a8aad97\Ib68.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/secret_verifier.py
REFACTORED	17	1	68527	100011	CaseCrack/tools/burp_enterprise/learning_loop_engine.py	C:\Users\ya754\AppData\Roaming\Code\User\History\7c838736\Uhkc.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/learning_loop_engine.py
REFACTORED	75	30	41326	98116	CaseCrack/tools/burp_enterprise/discovery_pkg/discovery.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-741b5682\htAZ.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/strategy/discovery.py
REFACTORED	75	3	35326	98116	CaseCrack/tools/burp_enterprise/recon_dashboard/phase_handlers/discovery.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-741b5682\htAZ.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/strategy/discovery.py
REFACTORED	4	30	27781	89500	CaseCrack/tools/burp_enterprise/agents/copilot.py	C:\Users\ya754\AppData\Roaming\Code\User\History\51b1d038\Ifv5.py	basename	file:///c%3A/Users/ya754/Shopigy/tools/burp_enterprise/cli/commands/copilot.py
REFACTORED	4	1	7346	89500	CaseCrack/tools/burp_enterprise/cli/_parsers/copilot.py	C:\Users\ya754\AppData\Roaming\Code\User\History\51b1d038\Ifv5.py	basename	file:///c%3A/Users/ya754/Shopigy/tools/burp_enterprise/cli/commands/copilot.py
REFACTORED	0	4	8132	88768	CaseCrack/tools/burp_enterprise/__init__.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-3bcd2844\XCHc.py	basename	file:///c%3A/Users/ya754/Shopigy/tools/burp_enterprise/__init__.py
REFACTORED	0	4	34955	88768	CaseCrack/tools/burp_enterprise/cli/commands/__init__.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-3bcd2844\XCHc.py	basename	file:///c%3A/Users/ya754/Shopigy/tools/burp_enterprise/__init__.py
REFACTORED	21	98	48218	86704	CaseCrack/tools/burp_enterprise/atlas/models.py	C:\Users\ya754\AppData\Roaming\Code\User\History\53b98f6\EW1a.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/strategy/models.py
REFACTORED	21	20	14212	86704	CaseCrack/tools/burp_enterprise/compliance_pkg/models.py	C:\Users\ya754\AppData\Roaming\Code\User\History\53b98f6\EW1a.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/strategy/models.py
REFACTORED	21	20	10012	86704	CaseCrack/tools/burp_enterprise/passive_templates/models.py	C:\Users\ya754\AppData\Roaming\Code\User\History\53b98f6\EW1a.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/strategy/models.py
REFACTORED	21	32	12827	86704	CaseCrack/tools/burp_enterprise/vuln_intel/models.py	C:\Users\ya754\AppData\Roaming\Code\User\History\53b98f6\EW1a.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/strategy/models.py
REFACTORED	84	6	12556	83294	CaseCrack/tools/burp_enterprise/cli/commands/advanced_racer.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-7315b252\6X4b.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/advanced_racer.py
REFACTORED	84	1	7446	83294	CaseCrack/tools/burp_enterprise/cli/_parsers/advanced_racer.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-7315b252\6X4b.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/advanced_racer.py
REFACTORED	59	11	20144	81808	CaseCrack/tools/burp_enterprise/exploit_chains/payload_arbiter.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-6f3a78fd\dlFG.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/exploit_chains/payload_arbiter.py
REFACTORED	45	4	15818	80288	CaseCrack/tools/burp_enterprise/secrets/secret_verifiers_extended.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-4d07c40e\yk1p.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/secret_verifiers_extended.py
REFACTORED	27	3	15319	79190	CaseCrack/tools/burp_enterprise/exploit_chains/weight_tuner.py	C:\Users\ya754\AppData\Roaming\Code\User\History\6e057ee0\X8Q1.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/exploit_chains/weight_tuner.py
REFACTORED	56	42	45266	72078	CaseCrack/tools/burp_enterprise/atlas/store.py	C:\Users\ya754\AppData\Roaming\Code\User\History\621f702d\FDjq.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/strategy/store.py
REFACTORED	18	15	36976	70338	CaseCrack/tools/burp_enterprise/hypothesis_engine.py	C:\Users\ya754\AppData\Roaming\Code\User\History\64279997\MbGW.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/hypothesis_engine.py
REFACTORED	46	52	36462	70338	CaseCrack/tools/burp_enterprise/caap/hypothesis_engine.py	C:\Users\ya754\AppData\Roaming\Code\User\History\64279997\MbGW.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/hypothesis_engine.py
REFACTORED	19	7	62998	70241	CaseCrack/tools/burp_enterprise/scanners/deserialize.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-4220d623\yLLk.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/deserialize.py
REFACTORED	99	56	40722	68261	CaseCrack/tools/burp_enterprise/core_infra/self_healing.py	C:\Users\ya754\AppData\Roaming\Code\User\History\1f67efeb\zbeF.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/self_healing.py
REFACTORED	28	49	54146	67615	CaseCrack/tools/burp_enterprise/agents/advanced_agent_patterns.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-73a8cea7\93xQ.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/agents/advanced_agent_patterns.py
REFACTORED	40	15	16706	66776	CaseCrack/tools/burp_enterprise/reasoning/prompt_chains.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-21530720\34xb.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/reasoning/prompt_chains.py
REFACTORED	8	1	9698	62772	CaseCrack/tools/burp_enterprise/cli/_parsers/devsecops.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-1ee3edcc\SXot.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/cli/commands/devsecops.py
REFACTORED	9	2	32697	62448	CaseCrack/tools/burp_enterprise/scanners/passive_scanner.py	C:\Users\ya754\AppData\Roaming\Code\User\History\6bf43896\tXwI.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/passive_scanner.py
REFACTORED	12	17	46602	60231	CaseCrack/tools/burp_enterprise/graph/reasoning/nodes.py	C:\Users\ya754\AppData\Roaming\Code\User\History\148e850c\RY4V.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/graph/nodes.py
REFACTORED	11	1	12798	60099	CaseCrack/tools/burp_enterprise/cli/_parsers/api.py	C:\Users\ya754\AppData\Roaming\Code\User\History\593168f0\rY0o.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/cli/commands/api.py
REFACTORED	8	1	10824	59324	CaseCrack/tools/burp_enterprise/cli/_parsers/auth.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-29c7a824\2Z1e.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/cli/commands/auth.py
REFACTORED	35	48	44622	58632	CaseCrack/tools/burp_enterprise/mcp/cognitive_bridge.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-1204b413\D4ef.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/agents/cognitive_bridge.py
REFACTORED	41	18	11330	55753	CaseCrack/tools/burp_enterprise/agents/target_mental_model.py	C:\Users\ya754\AppData\Roaming\Code\User\History\-3da23445\gY7p.py	basename	file:///c%3A/Users/ya754/CaseCrack%20v1.0/CaseCrack/tools/burp_enterprise/target_mental_model.py
